name,dyn
吴傅霖,清
吕干云,清
朱廷鋐,清
袁存诚,清
胡文炳,清
吴永福,清
沙照,清
徐裒,清
戚昂,清
高慎中,清
王时霖,清
胡文灿,清
杨履泰,清
夏祖焘,清
卞瑛,清
赵镕文,清
王序宾,清
徐德求,清
谢元起,清
仰振瀛,清
朱咸庆,清
李逊之,清
刘匪居,清
徐祯,清
缪民垣,清
闻诗,清
苏滨,清
许倓,清
贡震,清
王学琦,清
吴鸿璧,清
沈治,清
包熙,清
杨明宁,清
车书,清
邢定波,清
沙纪堂,清
李颖,清
姜大庸,清
孔广业,清
徐方高,清
王揆（江阴,清
华蘅芳,清
刘霖恒,清
刘雷恒,清
华文炳,清
华侗,清
汤煜,清
邹祥兰,清
侯晰,清
陈大成,清
杨逢春,清
杨抡,清
杨英灿,清
顾皋,清
丁榕,清
杨夔生,清
唐汝翼,清
俞敦培,清
沈蓥,清
邓恩锡,清
邓溱,清
余一鳌,清
华章庆,清
华长发,清
华胥,清
王允持,清
唐芑,清
张振,清
秦泉芳,清
秦宝寅,清
王畿,清
蒋遵路,清
陈睿声,清
陆楣,清
顾仁垣,清
马翀,清
吕庄颐,清
徐德宗,清
吴培源,清
秦钧仪,清
吴峻,清
鲍汀,清
刘松苓,清
俞模,清
马仲琛,清
杨春芳,清
潘用光,清
姚驾龙,清
时惟中,清
黄文灿,清
黄子瀚,清
戴镐,清
蒋绍宗,清
许志良,清
朱煌,清
朱洵,清
刘天谊,清
刘慎荣,清
戴宗逵,清
戴津,清
戴楠,清
李承诰,清
李承谟,清
李馨桂,清
温权甫,清
梅卿氏,清
刘廷珊,清
赵珍白,清
赵丹书,清
赵毓楠,清
赵增陆,清
姚观峒,清
孙杰亭,清
王荫桐,清
宁世福,清
宁奎章,清
刘树棠,清
赵国藩,清
杨卓林,清
郑珍双,清
郑清寰,清
郑蜀江,清
萧昌言,清
董国祥,清
毛鸣岐,清
曾王孙,清
释大汕,清
陈万策,清
朱文心,清
毛振翧,清
常青岳,清
阮学浩,清
金玉冈,清
查学礼,清
杜鼒,清
魏大名,清
边向禧,清
王曰乾,清
王实坚,清
沈联芳,清
钱梓林,清
张范,清
黄本骥,清
灵保,清
马星翼,清
张熙,清
王祥奎,清
樊彬,清
刘仲玫,清
叶圭书,清
叶圭礼,清
李钧,清
鲍桂生,清
王增年,清
张庆恩,清
陈增源,清
刘传任,清
潘乃光,清
王佑曾,清
李奉璋,清
庞履廷,清
苏守庆,清
隋恩湛,清
王振尧,清
杨文敬,清
邹式金,清
邹象雍,清
邹治,清
邹溶,清
邹显吉,清
邹卿森,清
邹本荃,清
邹显文,清
邹显臣,清
邹奕凤,清
邹宫,清
邹士夔,清
邹祖符,清
邹士荀,清
邹嘉升,清
邹士随,清
邹承垣,清
邹永绥,清
邹越,清
邹云城,清
邹乾枢,清
邹志伊,清
邹清,清
邹奕孝,清
邹梦皋,清
邹起凤,清
邹方锷,清
邹思成,清
倪素玉,清
邹鸣鹤,清
邹钺,清
邹若媛,清
邹佩兰,清
刘继增,清
刘世瑞,清
周良翰,清
谢家驹,清
李兆龄,清
刘三才,清
杨国柱,清
刘璜,清
王廷佐,清
谭一豫,清
杨甲木,清
吴曰南,清
强振志,清
徐冲霄,清
高元重,清
陈于陛,清
黄肇宏,清
刘星轸,清
朱子春,清
杜显鋆,清
田澍,清
纪膺,清
朱永锡,清
侯鸣珂,清
郭建本,清
郑谦,清
蒋薰,清
李文,清
董平章,清
周铣,清
曹思义,清
苏履吉,清
陈钟秀,清
孙思敬,清
徐槠山,清
查遴,清
魏燮均,清
田尔易,清
沈荣昌,清
李维墉,清
喻光容,清
张和,清
王大枢,清
伍弥泰,清
宋伯鲁,清
福庆,清
国柱,清
易寿崧,清
王树楠,清
程世绥,清
谢威风,清
易寿松,清
骆起明,清
陈于廷,清
郭亮,清
高自辉,清
李民圣,清
黄泳,清
赵维仁,清
郭朝佐,清
姚钧,清
杨应琚,清
靳昂,清
朱向芳,清
基生兰,清
冷弦玉,清
李荣树,清
李焕章,清
钱维伦,清
谢陛,清
秦株,清
廖徯苏,清
刘永椿,清
来维礼,清
秦彬,清
袁州佐,清
卜舟,清
马文炜,清
任侗,清
马羲瑞,清
高元振,清
陈宏德,清
杨楷,清
乔彦,清
褚延璋,清
景廉,清
祁韵士,清
王曾翼,清
曹麟开,清
肖雄,清
曹麟阁,清
洪吉亮,清
方希孟,清
杨炳坤,清
色桐岩,清
姚雨春,清
杨泉山,清
黄浚,清
秀坤,清
张葆斋,清
袁玉堂,清
毓书,清
惠龄,清
陈三立,清
安广誉,清
安广生,清
敖巘,清
鲍鼎铨,清
鲍景宣,清
鲍镳,清
曹辑五,清
曹必进,清
蔡德晋,清
陈禋祉,清
陈遵,清
陈大钧,清
陈翰,清
成达,清
丁煐,清
丁清度,清
杜玺,清
杜璞,清
杜灏,清
杜玉林,清
窦嵋,清
窦承焯,清
窦心培,清
堵廷棻,清
邓乃溥,清
范钧,清
顾镛,清
顾煜,清
顾铤,清
顾龙裳,清
顾允耀,清
顾焘,清
顾云阶,清
顾景文,清
顾惇,清
顾玫,清
顾趟炳,清
顾开陆,清
顾衡文,清
顾统钧,清
顾珍,清
顾彬,清
顾起佐,清
顾景,清
顾仔,清
顾栋高,清
顾预,清
顾贽,清
顾湂,清
顾维鈊,清
顾维镒,清
顾维,清
顾建元,清
顾维钫,清
顾忠,清
顾乾,清
顾鸿,清
顾书绅,清
顾豫,清
顾熙,清
顾朝泰,清
顾斗光,清
顾敩愉,清
顾飏宪,清
高拱枢,清
高世观,清
高莲生,清
高龄,清
龚南标,清
龚桐,清
龚锡纯,清
过松龄,清
过迪,清
过炳蚪,清
过炳耀,清
过鸣冈,清
华白滋,清
华日跻,清
华亦祥,清
华天衢,清
华黄,清
华之望,清
华韶,清
华修昌,清
华炳微,清
华硕宣,清
华湘,清
华孳亨,清
华坡,清
华与昌,清
华有恒,清
华士芳,清
华炳泰,清
华沅,清
华岳莲,清
华绍濂,清
华守谟,清
华汝楫,清
华飞,清
华毓荣,清
黄湂,清
黄辉,清
黄蛟起,清
黄赵音,清
黄天球,清
黄廷升,清
黄邛,清
黄中,清
黄世法,清
黄世则,清
候杲,清
候曦,清
候麟勋,清
侯文熺,清
侯文灯,清
侯文晟,清
候嗣达,清
候钧,清
侯昶泰,清
候桐,清
候倬,清
侯家凤,清
侯锡,清
侯光第,清
侯凤芝,清
惠衮,清
惠沛,清
嵇永福,清
嵇文骏,清
贾霖,清
刘果远,清
刘惠恒,清
刘齐,清
刘学洙,清
刘洽,清
陆天仪,清
陆庆元,清
陆廷楫,清
吕大吕,清
吕高培,清
吕宏基,清
马涧,清
马志亮,清
莫健,清
彭年,清
浦起龙,清
浦淮音,清
秦孝维,清
秦鉽,清
秦松岱,清
秦钜伦,清
秦日新,清
秦源宽,清
秦宏铸,清
秦仁,清
秦仁溥,清
秦甸,清
秦莘田,清
秦鐄,清
秦朝釪,清
秦鸣雷,清
秦玠,清
秦赓彤,清
秦昌焯,清
钱慎方,清
钱行,清
钱袁英,清
钱永亨,清
钱凌云,清
钱维桢,清
任甸,清
施佩鸣,清
施谦吉,清
邵元龙,清
邵熉,清
邵燮,清
邵柄吉,清
邵辰焕,清
孙允膺,清
孙祈雍,清
孙慧良,清
司马龙藻,清
陶乾,清
陶履中,清
唐德亮,清
唐锡晋,清
王抱承,清
王灏,清
王世济,清
王云锦,清
王赉,清
王邦采,清
王廷范,清
王颖锐,清
王元铸,清
王世忠,清
王日杏,清
吴达,清
吴文镕,清
吴遵锳,清
吴位镛,清
吴汝渤,清
薛信辰,清
徐汉倬,清
徐廷栋,清
徐流方,清
叶孝基,清
杨庆徵,清
杨维宁,清
杨守约,清
杨孝元,清
杨潮观,清
杨泰,清
杨德冲,清
杨德文,清
杨守礼,清
杨廷果,清
杨万藻,清
杨延俊,清
俞鲁瞻,清
严元桂,清
尤直,清
尤钧,清
虞金铭,清
姚梦熊,清
邹德臣,清
张迎禊,清
张列宿,清
张慥,清
张延祚,清
张泰开,清
张步瀛,清
章简,清
赵继光,清
周宜振,清
周士俊,清
周金简,清
周金绅,清
周照,清
周日赞,清
周际清,清
诸豫,清
诸保宥,清
诸定远,清
诸枚,清
朱澜,清
朱旂,清
朱襄,清
朱克敏,清
朱廷鉴,清
朱云骏,清
朱宗洛,清
祝旸,清
陈履端,清
陈闻,清
陈斑,清
陈维岱,清
陈长庆,清
陈枋,清
陈经,清
程嘉杰,清
曹济,清
曹忱,清
曹亮武,清
曹臣襄,清
储福宗,清
储福观,清
储贞庆,清
储方庆,清
储右文,清
储欣,清
储润书,清
储徵甲,清
储宪良,清
储龙光,清
仇元善,清
傅宾贤,清
郭景飙,清
黄锡朋,清
何文敏,清
蒋永修,清
蒋云昌,清
路遴,清
路有声,清
路传经,清
路衡,清
龙光,清
李荃,清
莫大勋,清
毛重芳,清
潘廷选,清
潘宗洛,清
潘眉,清
任观,清
任曾贻,清
任映垣,清
任安士,清
史承谦,清
史惟圆,清
史鉴宗,清
史承豫,清
汤思孝,清
吴湛,清
吴白涵,清
吴曹直,清
吴本嵩,清
吴逢原,清
吴龙岗,清
吴潆,清
吴元臣,清
吴梅鼎,清
王于臣,清
汪焕,清
万廷仕,清
万锦雯,清
万秋期,清
徐喈凤,清
徐翙凤,清
徐亮枢,清
徐森,清
徐元琜,清
徐僎美,清
徐思黯,清
徐瑶,清
徐玑,清
徐宗襄,清
徐恩贵,清
徐廷模,清
徐其志,清
徐城,清
徐睿周,清
徐士烝,清
周季琬,清
周迪,清
周青,清
朱珩,清
朱受,清
蔡灿,清
王一元,清
华音垂,清
杨蕙,清
杨涛,清
丁如琦,清
朱廷钟,清
杨逢时,清
司马锡朋,清
丁瀚,清
杨搢,清
丁荣,清
俞讷,清
施晋,清
吴宝书,清
候士骧,清
刘嗣绾,清
程开泰,清
顾慧生,清
杨汝燮,清
蔡浚,清
秦矞章,清
丁彦和,清
丁翼,清
端木埰,清
祝植龄,清
黄云鹄,清
彭上拔,清
朱介圭,清
佘圣言,清
陆丰乡土志,清
黄殿元,清
黄汉宗,清
刘炳照,清
严金清,清
秦廷璧,清
项继皋,清
秦涌,清
秦燮,清
孔毓玑,清
浦传桂,清
程素绚,清
无名氏,秦
阙名,秦
作者未详,汉
两汉乐府,汉
蔡邕,汉
班婕妤,汉
孔融,汉
王嫱,汉
司马相如,汉
刘邦,汉
刘彻,汉
刘细君,汉
朱穆,汉
宋子侯,汉
张衡,汉
李延年,汉
辛延年,汉
赵壹,汉
项羽,汉
班固,汉
秦嘉,汉
徐淑,汉
梁鸿,汉
虞姬,汉
蔡琰,汉
汉伦,汉
汉孺,汉
汉老,汉
汉臣,汉
贾谊,汉
淮南小山,汉
东方朔,汉
庄忌,汉
王褒,汉
刘向,汉
王逸,汉
四皓,汉
戚夫人,汉
刘友,汉
刘章,汉
枚乘,汉
刘安,汉
商丘成,汉
韦孟,汉
刘弗陵,汉
刘旦,汉
华容夫人,汉
李陵,汉
刘去,汉
刘胥,汉
杨恽,汉
韦玄成,汉
息夫躬,汉
马援,汉
王吉,汉
唐菆,汉
杜笃,汉
刘苍,汉
崔骃,汉
傅毅,汉
刘珍,汉
刘騊駼,汉
李尤,汉
石勋,汉
刘宏,汉
郦炎,汉
桓麟,汉
应季先,汉
侯瑾,汉
仇靖,汉
刘辩,汉
唐姬,汉
赵岐,汉
仲长统,汉
佚名,汉
杨孚,汉
郭苍,汉
阙名,汉
曹植,汉
王粲,汉
胡广,汉
张纮,汉
宗炳,汉
薛综,汉
高彪,汉
王予可,宋末金初
刘著,宋末金初
宇文虚中,宋末金初
张孝纯,宋末金初
张斛,宋末金初
施宜生,宋末金初
吴激,宋末金初
司马朴,宋末金初
刘豫,宋末金初
曾有光,宋
曾孝宗,宋
曾宋珍,宋
曾宏父,宋
曾汪,宋
曾纻,宋
曾易简,宋
曾治凤,宋
曾表勋,宋
曾诞,宋
曾隶,宋
曾栋,宋
曾顺孙,宋
曾原一,宋
曾原郕,宋
曾宰,宋
曾乾曜,宋
曾唯仲,宋
曾寅孙,宋
曾梦选,宋
曾渊子,宋
曾渐,宋
曾焕,宋
曾琏,宋
曾跃鳞,宋
曾逮,宋
曾寓轩,宋
曾颖茂,宋
曾槃,宋
曾澈,宋
曾黯,宋
温良玉,宋
温革,宋
温镗,宋
游九功,宋
游子西,宋
游开,宋
游文仲,宋
游古意,宋
游似,宋
游次公,宋
游何,宋
游君传,宋
游冠卿,宋
游彦举,宋
游清夫,宋
游慈,宋
游稚仙,宋
焦本心,宋
焦炳炎,宋
焦焕,宋
焦焕炎,宋
焦翠峰,宋
焦静山,宋
琴士,宋
琴精,宋
琴操,宋
程琳,宋
程中山,宋
家性存,宋
程介,宋
程壬孙,宋
程东湾,宋
程正同,宋
程永奇,宋
程节斋,宋
程企,宋
程先,宋
程壮,宋
程如,宋
程安仁,宋
程过,宋
程伯春,宋
程应申,宋
程彻,宋
程时翼,宋
程邻,宋
程卓,宋
程叔达,宋
程和仲,宋
程武,宋
程鸣凤,宋
程准,宋
程浚,宋
程珦,宋
程堂,宋
程宿,宋
程康国,宋
程梅斋,宋
程遇孙,宋
程戡,宋
程楠,宋
程瑞,宋
程端蒙,宋
程霁岩,宋
程镗,宋
程骧,宋
童童,宋
童蒙,宋
童潮,宋
紫衣师,宋
紫姑,宋
舒氏,宋
舒杲,宋
舒清国,宋
舒焕,宋
舒雄,宋
舒雅,宋
舒璘,宋
葛公绰,宋
葛守忠,宋
葛闳,宋
葛洪,宋
葛秋崖,宋
葛郛,宋
葛起文,宋
葛寅炎,宋
葛逸,宋
葛繁,宋
董与几,宋
董士廉,宋
童传,宋
董朴,宋
董昙,宋
董武子,宋
董俨,宋
董将,宋
董渊,宋
董萝,宋
董循,宋
董敦逸,宋
董煟,宋
董遘,宋
董德元,宋
董瞿老,宋
蒋子云,宋
蒋山卿,宋
蒋介,宋
蒋允中,宋
蒋元龙,宋
蒋旦,宋
蒋白,宋
蒋兴祖女,宋
蒋华子,宋
蒋廷玉,宋
蒋孝言,宋
蒋时中,宋
蒋纬,宋
蒋芸,宋
蒋凯,宋
蒋金部,宋
蒋思恭,宋
蒋恢,宋
蒋晋,宋
蒋梅边,宋
蒋梦炎,宋
蒋概,宋
蒋雍,宋
蒋粹翁,宋
蒋燮,宋
蒋懿顺,宋
覃庆元,宋
覃怀高,宋
谢子才,宋
谢中,宋
谢公定,宋
谢凤,宋
谢无竞,宋
谢幼谦,宋
谢用宾,宋
谢兴,宋
谢安之,宋
谢达夫,宋
谢克家,宋
谢诇,宋
谢图南,宋
谢明远,宋
谢枋得友,宋
谢泌,宋
谢牧,宋
谢采,宋
谢采伯,宋
谢金莲,宋
谢雨,宋
谢驿,宋
谢奕信,宋
谢奕修,宋
谢奕奎,宋
谢洪,宋
谢卿材,宋
谢涛,宋
谢耘,宋
谢深甫,宋
谢琎,宋
谢章,宋
谢绪,宋
谢逵,宋
谢塈,宋
谢景温,宋
谢福娘,宋
谢僎,宋
谢慧卿,宋
谢懋,宋
越娘,宋
遇僧,宋
道谏,宋
道禅师,宋
释了心,宋
释了性,宋
释了赟,宋
释了璨,宋
释与咸,宋
释义了,宋
释义传,宋
释义光,宋
释义怀,宋
释及甫,宋
释大眼,宋
释子文,宋
释子耶,宋
释子深,宋
释子温,宋
释广灯,宋
释广原,宋
释广勤,宋
释中仁,宋
释云居西,宋
释云林,宋
释云知,宋
释云豁,宋
释从朗,宋
释允堪,宋
释元实,宋
释元昉,宋
释元易,宋
释天石,宋
释心道,宋
释文兆,宋
释文坦,宋
释文或,宋
释文瑩,宋
释文雅,宋
释文頠,宋
释日益,宋
释长吉,宋
释北野,宋
释印,宋
释印粲,宋
释可士,宋
释可勋,宋
释可复,宋
释可斋,宋
释可遵,宋
释必万,宋
释本先,宋
释本如,宋
释本粹,宋
释正一,宋
释正缘,宋
释正勤,宋
释正韶,宋
释永牙,宋
释永安,宋
释玄应,宋
释玄宝,宋
释用孙,宋
释白幻,宋
释龙石,宋
释仲休,宋
释仲渊,宋
释光祚,宋
释兴道,宋
释兴肇,宋
释如珏,宋
释如胜,宋
释如哲,宋
释如庵主,宋
释逊,宋
释宇昭,宋
释守诠,宋
释守缘,宋
释守慧,宋
释守璋,宋
释师瑞,宋
释延吉,宋
释成明,宋
释有规,宋
释自回,宋
释自在,宋
释自南,宋
释自圆,宋
释自清,宋
释自彰,宋
释行,宋
释行元,宋
释重喜,宋
释行肇,宋
释行德,宋
释达珠,宋
释齐岳,宋
释妙总,宋
释妙堪,宋
赵希昼,宋
释希赐,宋
释希雅,宋
释志文,宋
释志芝,宋
袁梅岩,宋
释志宣,宋
释志清,宋
释志端,宋
释怀志,宋
释怀贤,宋
释怀悟,宋
释怀祥,宋
释怀敞,宋
释戒修,宋
释戒香,宋
释灵澄,宋
释良雅,宋
释谷泉,宋
释閒卿,宋
释净圭,宋
释净昙,宋
释净真,宋
释净慈东叟,宋
释净豁,宋
释坦,宋
释宗元,宋
释宗回,宋
释宗美,宋
释宗觉,宋
释宗振,宋
学庵道人,宋
释宗鉴,宋
释宗盛,宋
释定光,宋
释定诸,宋
释定御,宋
释宝玄,宋
释宝觉,宋
释宝黁,宋
释居昱,宋
释居静,宋
释岩隐,宋
释建,宋
释择璘,宋
释果慜,宋
释法升,宋
释法芝,宋
释法祚,宋
释法言,宋
释法周,宋
释法宝,宋
释法明,宋
释法显,宋
释法淳,宋
释法辉,宋
释法慈,宋
释法照,宋
释法骞,宋
释法聪,宋
释知幻,宋
释知慎,宋
释绍悟,宋
林敏修,宋
释绍慈,宋
释绍珏,宋
释贤,宋
释保暹,宋
释修己,宋
释修演,宋
释南,宋
释南越,宋
释宣能,宋
释彦充,宋
释彦泯,宋
释彦强,宋
释思彻,宋
释思雅,宋
释昭符,宋
释昭辑,宋
释显彬,宋
释显嵩,宋
释某,宋
释洪海,宋
释珍南州,宋
释省回,宋
释省澄,宋
释祖印,宋
释祖灯,宋
释祖璇,宋
释觉真,宋
释顺师,宋
释圆鉴,宋
释悟,宋
释悟本,宋
释晓纯,宋
释晓瑩,宋
释晓莹,宋
释晓聪,宋
释海印,宋
释真一子,宋
释真净,宋
释真慈,宋
释秘演,宋
释通理,宋
释顿悟,宋
释高,宋
释常竹坞,宋
释康源,宋
释惟岳,宋
释惟茂,宋
释惟俊,宋
释惟政,宋
释灵源,宋
释惟慎,宋
释惟简,宋
释惟谨,宋
释晦山,宋
释晦机,宋
释梵卿,宋
释清,宋
释清止,宋
释清外,宋
释清海,宋
释清晦,宋
释清壹,宋
释清满,宋
释清豁,宋
释琏,宋
释维琳,宋
释善月,宋
释善建,宋
释善直,宋
释善资,宋
释善勤,宋
释善暹,宋
释惠明,宋
释惠觉,宋
释惠涣,宋
释惠高,宋
释惠琏,宋
释惠隆,宋
释惠嵩,宋
释惠臻,宋
释普绍,宋
释普洽,宋
释普融,宋
释景晕,宋
释景深,宋
释智月,宋
释智同,宋
释智远,宋
释智策,宋
释智勤,宋
释辉,宋
释遇安,宋
释遇昌,宋
释遇臻,宋
释道东,宋
释道光,宋
释道初,宋
释道真,宋
释道常,宋
焦千之,宋
释道猷,宋
释道㻬,宋
石齐老,宋
释道臻,宋
释慈永,宋
释楚峦,宋
释楚圆,宋
释简长,宋
释鉴,宋
释鉴微,宋
释静,宋
释德,宋
释德丰,宋
释德止,宋
释德会,宋
释德淳,宋
释德最,宋
释德葵,宋
释德辉,宋
释德韶,宋
释德聪,宋
释德遵,宋
释宗寿,宋
汪寺丞,宋
释慧观,宋
释慧明,宋
释慧圆,宋
释慧深,宋
释樟不,宋
释辩,宋
韩亿,宋
韩元杰,宋
韩丕,宋
韩世忠,宋
韩仙姑,宋
韩玉父,宋
韩似山,宋
韩扬,宋
韩竹坡,宋
韩伯修,宋
韩晋卿,宋
韩京,宋
韩宗彦,宋
韩宗恕,宋
韩忠彦,宋
韩绎,宋
绍兴士人,宋
韩彦古,宋
韩某,宋
韩退,宋
韩兼山,宋
韩准,宋
韩晓,宋
韩爱山,宋
韩铎,宋
韩溥,宋
韩煜,宋
韩缜姬,宋
韩嘉彦,宋
韩漪,宋
韩履常,宋
韩璜,宋
鲁千之,宋
鲁仕能,宋
鲁交,宋
鲁百能,宋
鲁君锡,宋
鲁应龙,宋
鲁宗道,宋
鲁訔,宋
鲁晦之,宋
愈上人,宋
楚娘,宋
楼云卧,宋
楼扶,宋
楼枎,宋
楼采,宋
楼槃,宋
楼锷,宋
楼燧,宋
楼镰,宋
甄圭,宋
甄良友,宋
福州运判,宋
福州幕官,宋
福建士子,宋
窦夫人,宋
窦仪,宋
窦俨,宋
蒙与义,宋
俞良,宋
蓝元威,宋
蓝方,宋
蓝田道人,宋
蓝乔,宋
蓝奎,宋
蓝谏矾,宋
蓟北处士,宋
虞,宋
虞子万,宋
虞大博,宋
虞大熙,宋
虞诏,宋
虞某,宋
虞荐发,宋
虞㠭,宋
虞兟,宋
虞祺,宋
褚生,宋
褚环中,宋
解旦,宋
解昉,宋
解程,宋
詹中正,宋
詹文,宋
詹无咎,宋
詹玉,宋
詹先野,宋
詹师文,宋
詹羽,宋
詹茂光妻,宋
詹迥,宋
詹复,宋
詹琦,宋
詹梦璧,宋
嘉定太学生,宋
詹琰夫,宋
詹骙,宋
詹羲,宋
赖继善,宋
赖铸,宋
路坦,宋
路德章,宋
鄢玉庭,宋
雍大椿,宋
雍明远,宋
雍鸣,宋
雷应春,宋
雷侍郎,宋
雷周辅,宋
雷苦斋,宋
雷临,宋
雷庵正受,宋
雷简夫,宋
雷震,宋
靖康臣僚,宋
靳宗,宋
鲍当,宋
鲍承议,宋
鲍若虚,宋
鲍度,宋
鲍彪,宋
鲍粹,宋
鲍壄,宋
僧儿,宋
僧义翔,宋
僧大,宋
释志南,宋
廖世美,宋
廖则逢,宋
廖君玉,宋
廖应淮,宋
廖应瑞,宋
廖知彰,宋
廖挺,宋
廖?,宋
廖莹中,宋
廖斯任,宋
廖虞弼,宋
廖颙,宋
廖衡,宋
慕容佰才,宋
慕容嵓卿妻,宋
暨氏女,宋
熊上达,宋
熊与和,宋
熊大经,宋
熊子默,宋
熊可量,宋
熊节,宋
熊仲允,宋
熊则轩,宋
熊邦彦,宋
熊岑,宋
熊应亨,宋
熊知至,宋
熊彦诗,宋
熊朝,宋
熊道裕,宋
熊德修,宋
熊遹,宋
碧虚,宋
端禅师,宋
管向,宋
管师复,宋
管御史,宋
缪志道,宋
缪烈,宋
缪蟾,宋
翟天翼,宋
翟杰,宋
翟耆年,宋
翟龛,宋
翟澥,宋
翠屏道人,宋
翠微翁,宋
臧子常,宋
臧丙,宋
臧辛伯,宋
臧诜,宋
臧鲁子,宋
蔡中道,宋
蔡元厉,宋
蔡公亮,宋
蔡开,宋
蔡王竦,宋
蔡令将,宋
蔡幼学,宋
蔡必胜,宋
蔡正孙,宋
蔡用之,宋
蔡交,宋
蔡任,宋
蔡光启,宋
蔡如松,宋
蔡州道人,宋
蔡权,宋
蔡齐,宋
蔡志学,宋
蔡枢,宋
蔡若水,宋
蔡郁,宋
蔡兹,宋
蔡冠卿,宋
蔡洸,宋
蔡说,宋
蔡准,宋
蔡宰,宋
蔡振,宋
蔡真人,宋
蔡绦,宋
蔡载,宋
蔡隽,宋
蔡高,宋
蔡渊,宋
蔡逸,宋
蔡雍,宋
王安之,宋
蔡居厚,宋
蔡薿,宋
裴士杰,宋
裴极,宋
裴相如,宋
裴湘,宋
裴道人,宋
裴煜,宋
谭方平,宋
谭掞,宋
谭意哥,宋
谯令宪,宋
鲜于师中,宋
鲜于至,宋
鲜于夏,宋
鲜于能,宋
樊处恭,宋
樊汉广,宋
樊汝贤,宋
樊圃,宋
樊宾,宋
樊预,宋
滕㢗,宋
滕岑父,宋
滕甫,宋
滕璘,宋
滕涉,宋
滕继远,宋
滕翔,宋
滕塛,宋
潘及甫,宋
潘中父,宋
潘从大,宋
潘正夫,宋
潘汇征,宋
潘用中,宋
潘亥,宋
潘先生,宋
潘夙,宋
潘伯虎,宋
潘初,宋
潘希白,宋
潘汾,宋
潘良正,宋
潘若冲,宋
潘诚,宋
潘郑台,宋
潘柽,宋
潘矩,宋
潘旆,宋
潘景良,宋
潘景夔,宋
潘葛民,宋
潘慎修,宋
潘献可,宋
潘熊飞,宋
潘霆孙,宋
潮州士人,宋
颜几,宋
颜太初,宋
颜丙,宋
颜师鲁,宋
颜克宗,宋
颜奎,宋
颜度,宋
颜耆仲,宋
颜庶几,宋
颜得遇,宋
黎民瑞,宋
黎仲吉,宋
黎良知,宋
黎宙,宋
黎登,宋
黎道华,宋
黎道静,宋
操某,宋
